Código,Tipo,Marca,Km Atual,Km Troca,Fe,Cr,Pb,Cu,Sn,Al,Ni,Ag,Si,B,Na,Mg,Ca,Ba,P,Zn,Mo,Ti,V,K,Oxi,Nit,Sul,Ful,Agu,Gli,Dil,DiagCorr,DiagComb,DiagCont
61638:,OM 366	A   MOTOR,RIMULA SMV,455866.0,11403.0,129.0,3.0,11.0,5.0,4.0,8.0,0.0,0.0,12.0,0.0,240.0,713.0,1097.0,2.0,1023.0,1315.0,11.0,0.0,0.0,5.0,"0,05","0,04","0,13","0,35","<0,10","<0,08","<2,00",G,G,G
65347:,OM 366	A   MOTOR,RIMULA SMV,466332.0,10952.0,60.0,2.0,19.0,3.0,2.0,4.0,0.0,0.0,6.0,0.0,13.0,36.0,1087.0,0.0,268.0,340.0,5.0,0.0,0.0,2.0,"0,07","0,09","0,03","-0,00","<0,10","<0,08","8,12",G,G,R
69470:,OM 366	A   MOTOR,RIMULA SMV,479940.0,11868.0,74.0,4.0,17.0,6.0,4.0,8.0,0.0,0.0,9.0,0.0,7.0,31.0,2635.0,0.0,589.0,732.0,7.0,0.0,0.0,0.0,"0,05","0,09","0,10","0,29","<0,10","<0,08","<2,00",G,G,G
71942:,OM 366	A   MOTOR,RIMULA SMV,489588.0,9769.0,107.0,3.0,15.0,5.0,3.0,7.0,0.0,0.0,11.0,0.0,199.0,561.0,1345.0,0.0,939.0,1223.0,5.0,0.0,0.0,2.0,"0,10","0,08","0,13","0,24","<0,10","<0,08","<2,00",G,G,G
74785:,OM 366	A   MOTOR,RIMULA SMV,499264.0,19888.0,81.0,4.0,15.0,3.0,4.0,7.0,0.0,0.0,8.0,0.0,19.0,60.0,2730.0,0.0,633.0,782.0,4.0,0.0,0.0,1.0,"0,08","0,12","0,12","0,28","<0,10","<0,08","<2,00",G,G,G
50042:,OM 366	A   MOTOR,RIMULA SMV,397299.0,7570.0,124.0,2.0,14.0,7.0,5.0,9.0,0.0,0.0,13.0,0.0,256.0,625.0,1103.0,0.0,1033.0,1378.0,14.0,0.0,0.0,10.0,"0,04","0,09","0,13","0,39",0.3,"<0,08","<2,00",G,G,Y
51255:,OM 366	A   MOTOR,RIMULA SMV,406449.0,7858.0,114.0,3.0,9.0,5.0,4.0,9.0,0.0,0.0,13.0,0.0,244.0,746.0,1166.0,0.0,1130.0,1386.0,13.0,0.0,0.0,5.0,"0,08","0,06","0,14","0,42","<0,10","<0,08","<2,00",G,G,G
65369:,OM 366	A   MOTOR,RIMULA SMV,437111.0,9325.0,135.0,3.0,18.0,11.0,4.0,9.0,0.0,0.0,11.0,0.0,212.0,598.0,1580.0,0.0,1047.0,1335.0,8.0,0.0,0.0,5.0,"0,08","0,10","0,14","0,67","<0,10","<0,08","<2,00",G,G,G
69498:,OM 366	A   MOTOR,RIMULA SMV,448714.0,11632.0,100.0,5.0,23.0,7.0,3.0,10.0,0.0,0.0,11.0,0.0,28.0,74.0,2621.0,0.0,660.0,875.0,8.0,0.0,0.0,0.0,"0,07","0,12","0,13","0,47","<0,10","<0,08","<2,00",G,G,G
71990:,OM 366	A   MOTOR,RIMULA SMV,459651.0,11489.0,82.0,4.0,19.0,5.0,4.0,8.0,0.0,0.0,9.0,0.0,48.0,150.0,2400.0,0.0,704.0,913.0,7.0,0.0,0.0,4.0,"0,10","0,13","0,14","0,41","<0,10","<0,08","<2,00",G,G,G
74816:,OM 366	A   MOTOR,RIMULA SMV,470292.0,9788.0,72.0,3.0,11.0,4.0,3.0,8.0,0.0,0.0,7.0,0.0,7.0,25.0,2715.0,0.0,618.0,806.0,5.0,0.0,0.0,0.0,"0,12","0,16","0,14","0,42","<0,10","<0,08","<2,00",G,G,G
47487:,OM 366	A   MOTOR,RIMULA SMV,340485.0,7476.0,62.0,2.0,9.0,5.0,3.0,8.0,1.0,0.0,10.0,0.0,255.0,599.0,1091.0,0.0,1039.0,1402.0,13.0,0.0,0.0,6.0,"0,06","0,08","0,11","0,37",<0.10,"<0,08","<2,00",G,G,G
51226:,OM 366	A   MOTOR,RIMULA SMV,350699.0,7679.0,40.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,8.0,0.0,270.0,715.0,1020.0,0.0,905.0,1121.0,8.0,0.0,0.0,4.0,"0,05","0,04","0,11","0,38","<0,10","<0,08","<2,00",G,G,G
57228:,OM 366	A   MOTOR,SAE 15W40,361337.0,10638.0,66.0,2.0,10.0,4.0,4.0,9.0,1.0,0.0,11.0,0.0,246.0,735.0,1085.0,0.0,1085.0,1338.0,14.0,0.0,0.0,9.0,"0,06","0,05","0,13","0,29","<0,10","<0,08","<2,00",G,G,G
65293:,OM 366	A   MOTOR,RIMULA SMV,381559.0,10226.0,59.0,2.0,10.0,3.0,3.0,8.0,0.0,0.0,9.0,0.0,221.0,588.0,1247.0,0.0,950.0,1158.0,10.0,0.0,0.0,5.0,"0,05","0,05","0,11","0,28","<0,10","<0,08","<2,00",G,G,G
68082:,OM 366	A   MOTOR,RIMULA SMV,390462.0,9078.0,48.0,2.0,6.0,2.0,3.0,5.0,0.0,0.0,5.0,0.0,20.0,61.0,2641.0,0.0,644.0,768.0,5.0,0.0,0.0,5.0,"0,03","0,07","0,07","0,26","<0,10","<0,08","<2,00",G,G,G
71867:,OM 366	A   MOTOR,RIMULA SMV,401208.0,29775.0,48.0,2.0,7.0,3.0,3.0,6.0,0.0,0.0,7.0,0.0,16.0,50.0,2512.0,0.0,572.0,708.0,6.0,0.0,0.0,3.0,"0,05","0,09","0,08","0,21","<0,10","<0,08","<2,00",G,G,G
74728:,OM 366	A   MOTOR,RIMULA SMV,409148.0,7891.0,40.0,1.0,2.0,2.0,3.0,5.0,0.0,0.0,6.0,0.0,32.0,107.0,2715.0,0.0,665.0,784.0,5.0,0.0,0.0,2.0,"0,06","0,10","0,10","0,18","<0,10","<0,08","<2,00",G,G,G
76633:,OM 366	A   MOTOR,RIMULA SMV,420256.0,8315.0,40.0,1.0,6.0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,5.0,20.0,2413.0,0.0,541.0,712.0,5.0,0.0,0.0,0.0,"0,07","0,11","0,09","0,17","<0,10","<0,08","<2,00",G,G,G
51256:,OM 366	A   MOTOR,RIMULA SMV,380683.0,8099.0,111.0,4.0,32.0,9.0,5.0,10.0,1.0,0.0,11.0,0.0,259.0,812.0,1325.0,0.0,1199.0,1488.0,15.0,0.0,0.0,5.0,"0,09","0,21","0,15","2,50","<0,10","<0,08","<2,00",G,R,G
65308:,OM 366	A   MOTOR,RIMULA SMV,399901.0,9373.0,199.0,8.0,32.0,11.0,6.0,12.0,3.0,0.0,12.0,3.0,164.0,444.0,1617.0,0.0,861.0,1074.0,20.0,0.0,0.0,4.0,"0,10","0,14","0,18","0,68","<0,10","<0,08","5,78",Y,G,R
68142:,OM 366	A   MOTOR,RIMULA SMV,403901.0,4118.0,97.0,2.0,14.0,12.0,3.0,8.0,0.0,0.0,9.0,0.0,200.0,558.0,1274.0,0.0,918.0,1124.0,8.0,0.0,0.0,4.0,"0,06","0,06","0,13","0,27","<0,10","<0,08","<2,00",G,G,G
71995:,OM 366	A   MOTOR,RIMULA SMV,413641.0,8140.0,18.0,0.0,6.0,1.0,3.0,4.0,0.0,0.0,14.0,8.0,9.0,46.0,2628.0,0.0,650.0,761.0,1.0,0.0,0.0,4.0,"0,04","0,17","<0,01","0,08","1,23","<0,08","<2,00",G,G,R
47488:,OM 366	A   MOTOR,RIMULA SMV,521153.0,11115.0,111.0,4.0,18.0,38.0,5.0,14.0,0.0,0.0,15.0,0.0,300.0,661.0,1090.0,0.0,1150.0,1598.0,17.0,0.0,0.0,8.0,"0,06","0,08","0,15","0,44",<0.10,"<0,08","<2,00",G,G,G
49680:,OM 366	A   MOTOR,RIMULA SMV,533828.0,8122.0,61.0,2.0,5.0,7.0,1.0,7.0,0.0,0.0,10.0,0.0,241.0,577.0,933.0,0.0,971.0,1167.0,9.0,0.0,0.0,1.0,"0,04","0,03","0,11","0,41",<0.10,"<0,08","<2,00",G,G,G
52649:,OM 366	A   MOTOR,RIMULA SMV,542818.0,8989.0,79.0,3.0,14.0,6.0,4.0,9.0,0.0,0.0,11.0,0.0,244.0,778.0,1170.0,0.0,1067.0,1394.0,12.0,0.0,0.0,6.0,"0,09","0,07","0,12","0,41","<0,10","<0,08","<2,00",G,G,G
65098:,OM 366	A   MOTOR,RIMULA SMV,563561.0,19828.0,77.0,3.0,17.0,5.0,4.0,10.0,0.0,0.0,10.0,0.0,197.0,627.0,1476.0,0.0,964.0,1166.0,13.0,0.0,0.0,6.0,"0,05","0,06","0,11","0,39","<0,10","<0,08","<2,00",G,G,G
71901:,OM 366	A   MOTOR,RIMULA SMV,574837.0,31708.0,88.0,5.0,24.0,6.0,5.0,10.0,0.0,0.0,10.0,0.0,43.0,130.0,2550.0,0.0,644.0,819.0,13.0,0.0,0.0,6.0,"0,07","0,10","0,13","0,33","<0,10","<0,08","<2,00",G,G,G
74799:,OM 366	A   MOTOR,RIMULA SMV,584955.0,9726.0,76.0,3.0,13.0,4.0,4.0,9.0,0.0,0.0,9.0,0.0,7.0,25.0,2655.0,0.0,579.0,705.0,11.0,0.0,0.0,2.0,"0,06","0,10","0,10","0,25","<0,10","<0,08","<2,00",G,G,G
50091:,OM 366	A   MOTOR,RIMULA SMV,530628.0,8476.0,261.0,6.0,12.0,13.0,2.0,23.0,0.0,0.0,28.0,2.0,246.0,645.0,1031.0,0.0,943.0,1199.0,12.0,1.0,0.0,1.0,"0,06","0,08","0,18","0,67",<0.10,"<0,08","<2,00",R,G,R
61837:,OM 366	A   MOTOR,RIMULA SMV,552306.0,11063.0,196.0,10.0,25.0,16.0,8.0,20.0,2.0,0.0,19.0,0.0,275.0,814.0,1382.0,0.0,1216.0,1449.0,4.0,0.0,0.0,9.0,"0,09","0,09","0,19","0,67","<0,10","<0,08","<2,00",Y,G,Y
68050:,OM 366	A   MOTOR,RIMULA SMV,561423.0,20336.0,90.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,5.0,0.0,47.0,144.0,2549.0,0.0,719.0,845.0,2.0,0.0,0.0,5.0,"0,01","0,03","0,06","0,82","<0,10","<0,08","<2,00",G,G,G
71883:,OM 366	A   MOTOR,RIMULA SMV,570935.0,29543.0,148.0,9.0,17.0,8.0,6.0,16.0,1.0,0.0,15.0,0.0,39.0,119.0,3039.0,0.0,741.0,934.0,1.0,0.0,0.0,7.0,"0,07","0,12","0,14","0,61","<0,10","<0,08","<2,00",G,G,G
74774:,OM 366	A   MOTOR,RIMULA SMV,578557.0,7394.0,78.0,5.0,11.0,4.0,3.0,9.0,0.0,0.0,8.0,0.0,125.0,355.0,2130.0,0.0,792.0,997.0,0.0,0.0,0.0,0.0,"0,11","0,14","0,17","0,66","<0,10","<0,08","<2,00",G,G,G
74813:,OM 366	A   MOTOR,RIMULA SMV,581840.0,10905.0,106.0,7.0,15.0,10.0,5.0,17.0,1.0,0.0,14.0,0.0,91.0,259.0,2574.0,0.0,833.0,1011.0,0.0,0.0,0.0,3.0,"0,25","0,23","0,20","0,73","<0,10","<0,08","<2,00",G,G,G
49642:,OM 366	A   MOTOR,RIMULA SMV,442507.0,8967.0,68.0,2.0,7.0,7.0,3.0,8.0,0.0,0.0,10.0,0.0,310.0,765.0,1187.0,0.0,1223.0,1541.0,7.0,0.0,0.0,2.0,"0,07","0,07","0,15","0,5",<0.10,"<0,08","<2,00",G,G,G
52644:,OM 366	A   MOTOR,RIMULA SMV,450976.0,8468.0,68.0,2.0,9.0,6.0,4.0,8.0,0.0,0.0,10.0,0.0,296.0,902.0,1368.0,0.0,1243.0,1628.0,7.0,0.0,0.0,7.0,"0,09","0,05","0,06","0,54","<0,10","<0,08","<2,00",G,G,G
61432:,OM 366	A   MOTOR,RIMULA SMV,461239.0,18731.0,71.0,3.0,11.0,6.0,4.0,9.0,0.0,0.0,10.0,0.0,309.0,857.0,1321.0,0.0,1203.0,1477.0,7.0,0.0,0.0,5.0,"0,06","0,06","0,14","0,45","<0,10","<0,08","<2,00",G,G,G
65311:,OM 366	A   MOTOR,RIMULA SMV,471181.0,9941.0,84.0,3.0,11.0,8.0,4.0,9.0,0.0,0.0,10.0,0.0,181.0,501.0,2227.0,0.0,1018.0,1271.0,6.0,0.0,0.0,5.0,"0,07","0,09","0,14","0,44","<0,10","<0,08","<2,00",G,G,G
69452:,OM 366	A   MOTOR,RIMULA SMV,482161.0,10365.0,66.0,2.0,9.0,9.0,3.0,7.0,0.0,0.0,7.0,0.0,97.0,256.0,2508.0,0.0,808.0,1078.0,4.0,0.0,0.0,1.0,"0,06","0,09","0,12","0,36","<0,10","<0,08","<2,00",G,G,G
74823:,OM 366	A   MOTOR,RIMULA SMV,500243.0,9269.0,234.0,13.0,54.0,56.0,11.0,25.0,4.0,0.0,22.0,2.0,31.0,60.0,2330.0,0.0,563.0,708.0,18.0,0.0,0.0,1.0,"0,14","0,17","0,22","0,95","<0,10","<0,08","<2,00",R,G,R
49649:,OM 366	A   MOTOR,RIMULA SMV,396056.0,8594.0,77.0,1.0,8.0,5.0,3.0,9.0,0.0,0.0,10.0,0.0,244.0,636.0,1022.0,0.0,1054.0,1310.0,7.0,0.0,0.0,1.0,"0,03","0,02","0,09","0,29",<0.10,"<0,08","<2,00",G,G,G
52645:,OM 366	A   MOTOR,RIMULA SMV,404377.0,8321.0,93.0,1.0,9.0,4.0,4.0,9.0,0.0,0.0,11.0,0.0,240.0,719.0,1111.0,0.0,1060.0,1363.0,10.0,0.0,0.0,7.0,"0,09","0,04","0,04","0,43","<0,10","<0,08","<2,00",G,G,G
65336:,OM 366	A   MOTOR,RIMULA SMV,425698.0,9672.0,97.0,2.0,13.0,5.0,3.0,8.0,0.0,0.0,11.0,0.0,234.0,672.0,1039.0,0.0,993.0,1235.0,10.0,0.0,0.0,4.0,"0,05","0,05","0,11","0,25","<0,10","<0,08","<2,00",G,G,G
69491:,OM 366	A   MOTOR,RIMULA SMV,435982.0,31468.0,75.0,1.0,11.0,4.0,2.0,7.0,0.0,0.0,10.0,0.0,217.0,532.0,1174.0,0.0,908.0,1178.0,7.0,0.0,0.0,0.0,"0,06","0,06","0,10","0,30","<0,10","<0,08","<2,00",G,G,G
71846:,OM 366	A   MOTOR,RIMULA SMV,445033.0,9051.0,78.0,2.0,9.0,5.0,2.0,7.0,0.0,0.0,11.0,0.0,18.0,46.0,1870.0,0.0,487.0,625.0,8.0,0.0,0.0,4.0,"0,06","0,09","0,10","0,21","<0,10","<0,08","<2,00",G,G,G
76635:,OM 366	A   MOTOR,RIMULA SMV,455979.0,9085.0,71.0,2.0,12.0,4.0,3.0,6.0,0.0,0.0,7.0,0.0,5.0,17.0,2291.0,0.0,513.0,614.0,9.0,0.0,0.0,4.0,"0,05","0,09","0,09","0,23","<0,10","<0,08","2,78",G,G,R
50044:,OM 366	A   MOTOR,RIMULA SMV,484857.0,9727.0,202.0,7.0,22.0,8.0,6.0,10.0,2.0,0.0,11.0,0.0,126.0,252.0,452.0,0.0,437.0,599.0,21.0,0.0,0.0,6.0,"0,15","0,17","0,14","0,41",<0.10,"<0,08","8,65",Y,Y,R
52628:,OM 366	A   MOTOR,RIMULA SMV,497631.0,10098.0,107.0,4.0,7.0,20.0,4.0,8.0,0.0,0.0,10.0,0.0,298.0,954.0,1461.0,0.0,1366.0,1725.0,12.0,0.0,0.0,3.0,"0,08","0,10","0,19","0,81","<0,10","<0,08","<2,00",G,G,G
68074:,OM 366	A   MOTOR,RIMULA SMV,434480.0,32403.0,66.0,4.0,28.0,54.0,9.0,8.0,0.0,0.0,12.0,0.0,209.0,613.0,1334.0,0.0,1030.0,1217.0,4.0,0.0,0.0,4.0,"0,03","0,02","0,07","0,26","<0,10","<0,08","<2,00",G,G,G
71865:,OM 366	A   MOTOR,RIMULA SMV,443973.0,9493.0,90.0,4.0,14.0,26.0,6.0,8.0,0.0,0.0,10.0,0.0,48.0,140.0,2384.0,0.0,665.0,827.0,6.0,0.0,0.0,1.0,"0,03","0,05","0,07","0,21","<0,10","<0,08","<2,00",G,G,G
74733:,OM 366	A   MOTOR,RIMULA SMV,452689.0,15480.0,73.0,2.0,9.0,12.0,4.0,6.0,0.0,0.0,7.0,0.0,30.0,102.0,2892.0,0.0,692.0,854.0,4.0,0.0,0.0,2.0,"0,05","0,07","0,08","0,18","<0,10","<0,08","<2,00",G,G,G
50092:,OM 366	A   MOTOR,RIMULA SMV,467785.0,9127.0,78.0,3.0,2.0,6.0,0.0,7.0,0.0,0.0,9.0,0.0,266.0,705.0,1107.0,0.0,1004.0,1287.0,1.0,0.0,0.0,1.0,"0,1","0,1","0,2","0,65",<0.10,"<0,08","<2,00",G,G,G
57313:,OM 366	A   MOTOR,RIMULA SMV,482478.0,9156.0,94.0,4.0,13.0,7.0,5.0,16.0,0.0,0.0,15.0,0.0,293.0,795.0,1211.0,0.0,1123.0,1411.0,1.0,0.0,0.0,5.0,"0,10","0,11","0,21","0,36","<0,10","<0,08","<2,00",G,G,G
61627:,OM 366	A   MOTOR,RIMULA SMV,493049.0,10730.0,71.0,3.0,10.0,5.0,4.0,9.0,0.0,0.0,9.0,0.0,261.0,755.0,1284.0,0.0,1104.0,1403.0,0.0,0.0,0.0,5.0,"0,09","0,09","0,20","0,67","<0,10","<0,08","<2,00",G,G,G
65088:,OM 366	A   MOTOR,RIMULA SMV,502844.0,9572.0,74.0,3.0,8.0,4.0,4.0,8.0,0.0,0.0,8.0,0.0,87.0,275.0,2917.0,0.0,857.0,1024.0,0.0,0.0,0.0,6.0,"0,08","0,13","0,15","0,66","<0,10","<0,08","<2,00",G,G,G
71917:,OM 366	A   MOTOR,RIMULA SMV,518096.0,9718.0,99.0,3.0,14.0,7.0,4.0,11.0,0.0,0.0,11.0,0.0,72.0,217.0,2800.0,0.0,807.0,1004.0,0.0,0.0,0.0,6.0,"0,13","0,17","0,23","0,77","<0,10","<0,08","<2,00",G,G,G
47489:,OM 366	A   MOTOR,RIMULA SMV,347642.0,7288.0,225.0,9.0,22.0,15.0,7.0,13.0,1.0,0.0,23.0,0.0,355.0,805.0,1324.0,0.0,1298.0,1805.0,4.0,0.0,0.0,8.0,"0,14","0,21","0,31","1,92",<0.10,"<0,08","<2,00",R,R,R
51278:,OM 366	A   MOTOR,RIMULA SMV,358432.0,8973.0,182.0,8.0,15.0,9.0,7.0,13.0,1.0,0.0,16.0,0.0,301.0,916.0,1416.0,0.0,1315.0,1605.0,2.0,0.0,0.0,7.0,"0,11","0,13","0,27","0,99","<0,10","<0,08","<2,00",Y,G,G
57277:,OM 366	A   MOTOR,RIMULA SMV,368431.0,10271.0,222.0,11.0,21.0,13.0,9.0,16.0,1.0,0.0,17.0,0.0,341.0,1037.0,1484.0,0.0,1429.0,2004.0,1.0,0.0,0.0,18.0,"0,12","0,18","0,31","1,38","<0,10","<0,08","<2,00",R,G,G
65337:,OM 366	A   MOTOR,RIMULA SMV,385702.0,9526.0,143.0,8.0,38.0,13.0,8.0,11.0,1.0,0.0,10.0,0.0,157.0,442.0,2006.0,0.0,920.0,1149.0,10.0,0.0,0.0,5.0,"0,07","0,10","0,10","0,35","<0,10","<0,08","<2,00",Y,G,G
69459:,OM 366	A   MOTOR,RIMULA SMV,395304.0,9542.0,122.0,7.0,19.0,7.0,6.0,10.0,1.0,0.0,11.0,0.0,115.0,314.0,2375.0,0.0,850.0,1055.0,10.0,0.0,0.0,2.0,"0,08","0,13","0,17","0,80","<0,10","<0,08","<2,00",G,G,G
71968:,OM 366	A   MOTOR,RIMULA SMV,406066.0,9258.0,122.0,6.0,18.0,6.0,6.0,10.0,1.0,0.0,10.0,0.0,122.0,347.0,2514.0,0.0,903.0,1169.0,10.0,0.0,0.0,2.0,"0,14","0,17","0,20","0,71","<0,10","<0,08","<2,00",G,G,G
74829:,OM 366	A   MOTOR,RIMULA SMV,415230.0,10267.0,111.0,5.0,12.0,5.0,5.0,10.0,1.0,0.0,9.0,0.0,12.0,25.0,3332.0,0.0,745.0,873.0,9.0,0.0,0.0,6.0,"0,12","0,18","0,18","0,66","<0,10","<0,08","<2,00",G,G,G
49674:,OM 366	A   MOTOR,RIMULA SMV,816771.0,12219.0,76.0,5.0,21.0,17.0,6.0,8.0,0.0,0.0,15.0,0.0,266.0,639.0,1027.0,0.0,1056.0,1267.0,5.0,0.0,0.0,1.0,"0,04","0,03","0,11","0,26",<0.10,"<0,08","<2,00",G,G,G
57357:,OM 366	A   MOTOR,RIMULA SMV,825959.0,7788.0,81.0,4.0,13.0,4.0,5.0,9.0,0.0,0.0,11.0,0.0,260.0,729.0,1141.0,0.0,1100.0,1401.0,7.0,0.0,0.0,6.0,"0,03","0,02","0,11","0,31","<0,10","<0,08","<2,00",G,G,G
64067:,OM 366	A   MOTOR,RIMULA SMV,843902.0,17863.0,68.0,3.0,13.0,4.0,4.0,8.0,0.0,0.0,10.0,0.0,256.0,712.0,1127.0,0.0,1099.0,1379.0,7.0,0.0,0.0,3.0,"0,04","0,03","0,11","0,31","<0,10","<0,08","<2,00",G,G,G
65107:,OM 366	A   MOTOR,RIMULA SMV,853469.0,27377.0,81.0,3.0,11.0,3.0,4.0,7.0,0.0,0.0,8.0,0.0,36.0,121.0,2397.0,0.0,668.0,849.0,6.0,0.0,0.0,0.0,"0,03","0,06","0,09","0,25","<0,10","<0,08","<2,00",G,G,G
70637:,OM 366	A   MOTOR,RIMULA SMV,863891.0,10252.0,82.0,2.0,11.0,3.0,3.0,6.0,0.0,0.0,9.0,0.0,21.0,61.0,2656.0,0.0,616.0,736.0,6.0,0.0,0.0,0.0,"0,03","0,07","0,07","0,22","<0,10","<0,08","<2,00",G,G,G
74722:,OM 366	A   MOTOR,RIMULA SMV,872667.0,8878.0,72.0,1.0,6.0,3.0,2.0,5.0,0.0,0.0,7.0,0.0,19.0,77.0,2353.0,0.0,565.0,716.0,5.0,0.0,0.0,0.0,"0,18","0,15","0,10","0,26","<0,10","<0,08","<2,00",G,G,G
76645:,OM 366	A   MOTOR,RIMULA SMV,883564.0,19524.0,80.0,1.0,13.0,3.0,3.0,5.0,0.0,0.0,6.0,0.0,4.0,25.0,2875.0,0.0,633.0,807.0,5.0,0.0,0.0,0.0,"0,06","0,09","0,09","0,25","<0,10","<0,08","<2,00",G,G,G
50074:,OM 366	A   MOTOR,RIMULA SMV,328567.0,8565.0,113.0,3.0,9.0,11.0,5.0,11.0,0.0,0.0,12.0,3.0,235.0,675.0,1066.0,0.0,1009.0,1317.0,9.0,0.0,0.0,7.0,"0,07","0,08","0,18","0,5",<0.10,"<0,08","<2,00",G,G,G
51281:,OM 366	A   MOTOR,RIMULA SMV,338089.0,9301.0,115.0,3.0,10.0,14.0,4.0,10.0,0.0,0.0,14.0,0.0,251.0,713.0,1113.0,0.0,1076.0,1367.0,8.0,0.0,0.0,4.0,"0,09","0,09","0,19","0,41","<0,10","<0,08","<2,00",G,G,G
57311:,OM 366	A   MOTOR,RIMULA SMV,347793.0,9417.0,192.0,7.0,17.0,17.0,6.0,14.0,1.0,0.0,15.0,0.0,232.0,614.0,943.0,0.0,868.0,1087.0,12.0,0.0,0.0,3.0,"0,10","0,12","0,18","0,44","<0,10","<0,08",">10,0",R,G,R
61841:,OM 366	A   MOTOR,RIMULA SMV,356908.0,8776.0,106.0,4.0,13.0,10.0,5.0,9.0,0.0,0.0,9.0,10.0,184.0,503.0,970.0,0.0,837.0,983.0,5.0,0.0,0.0,8.0,"0,17","0,61","0,08","0,42","<0,10","<0,08","<2,00",G,G,G
65071:,OM 366	A   MOTOR,RIMULA SMV,368107.0,11456.0,160.0,6.0,19.0,12.0,5.0,12.0,0.0,0.0,11.0,0.0,60.0,159.0,2171.0,0.0,657.0,839.0,4.0,0.0,0.0,4.0,"0,11","0,16","0,20","0,72","<0,10","<0,08","<2,00",G,G,G
69471:,OM 366	A   MOTOR,RIMULA SMV,377944.0,9268.0,139.0,5.0,18.0,12.0,4.0,12.0,0.0,0.0,10.0,0.0,7.0,27.0,2359.0,0.0,537.0,665.0,2.0,0.0,0.0,0.0,"0,11","0,16","0,21","0,86","<0,10","<0,08","3,05",G,G,Y
71830:,OM 366	A   MOTOR,RIMULA SMV,388437.0,10176.0,88.0,4.0,10.0,15.0,4.0,8.0,0.0,0.0,9.0,0.0,24.0,71.0,2269.0,0.0,589.0,743.0,4.0,0.0,0.0,0.0,"0,04","0,07","0,06","0,26","<0,10","<0,08","<2,00",G,G,G
50001:,OM 366	A   MOTOR,RIMULA SMV,430485.0,8978.0,83.0,2.0,15.0,12.0,6.0,11.0,0.0,0.0,12.0,0.0,286.0,714.0,1136.0,0.0,1119.0,1433.0,13.0,0.0,0.0,10.0,"0,05","0,07","0,14","0,51",<0.10,"<0,08","<2,00",G,G,G
51258:,OM 366	A   MOTOR,RIMULA SMV,439581.0,8454.0,74.0,2.0,12.0,10.0,4.0,8.0,0.0,0.0,11.0,0.0,242.0,742.0,1159.0,0.0,1097.0,1352.0,12.0,0.0,0.0,5.0,"0,06","0,09","0,15","0,44","<0,10","<0,08","<2,00",G,G,G
57255:,OM 366	A   MOTOR,RIMULA SMV,449477.0,9041.0,70.0,2.0,15.0,8.0,4.0,9.0,0.0,0.0,11.0,0.0,260.0,815.0,1168.0,0.0,1181.0,1584.0,11.0,0.0,0.0,17.0,"0,08","0,08","0,18","0,42","<0,10","<0,08","<2,00",G,G,G
64089:,OM 366	A   MOTOR,RIMULA SMV,460718.0,11611.0,85.0,3.0,19.0,9.0,4.0,9.0,0.0,0.0,11.0,0.0,232.0,666.0,1287.0,0.0,1006.0,1290.0,14.0,0.0,0.0,4.0,"0,25","0,19","0,18","0,48","<0,10","<0,08","<2,00",G,G,G
71852:,OM 366	A   MOTOR,RIMULA SMV,479454.0,10335.0,65.0,3.0,13.0,5.0,3.0,7.0,0.0,0.0,10.0,0.0,46.0,130.0,2548.0,0.0,683.0,853.0,7.0,0.0,0.0,0.0,"0,05","0,09","0,11","0,31","<0,10","<0,08","<2,00",G,G,G
74721:,OM 366	A   MOTOR,RIMULA SMV,487841.0,8520.0,57.0,2.0,9.0,5.0,2.0,8.0,0.0,0.0,9.0,0.0,186.0,549.0,1644.0,0.0,951.0,1197.0,7.0,0.0,0.0,0.0,"0,21","0,16","0,16","0,36","<0,10","<0,08","<2,00",G,G,G
50046:,OM 366	A   MOTOR,RIMULA SMV,453262.0,7642.0,39.0,1.0,8.0,3.0,4.0,6.0,0.0,0.0,7.0,0.0,252.0,617.0,951.0,0.0,998.0,1312.0,4.0,0.0,0.0,9.0,"<0,01","0,02","0,01","0,17",<0.10,"<0,08","<2,00",G,G,G
51291:,OM 366	A   MOTOR,RIMULA SMV,464218.0,9096.0,93.0,2.0,14.0,5.0,3.0,8.0,0.0,0.0,11.0,0.0,232.0,641.0,994.0,0.0,998.0,1259.0,9.0,0.0,0.0,4.0,"0,04","0,04","0,10","0,38","<0,10","<0,08","<2,00",G,G,G
57314:,OM 366	A   MOTOR,RIMULA SMV,474248.0,9989.0,122.0,3.0,13.0,4.0,4.0,9.0,1.0,0.0,11.0,0.0,249.0,680.0,1026.0,0.0,986.0,1228.0,11.0,0.0,0.0,4.0,"0,04","0,04","0,11","0,21","<0,10","<0,08","<2,00",G,G,G
65363:,OM 366	A   MOTOR,RIMULA SMV,493529.0,9152.0,102.0,3.0,18.0,6.0,3.0,8.0,0.0,0.0,8.0,0.0,51.0,140.0,1878.0,0.0,548.0,692.0,11.0,0.0,0.0,3.0,"0,03","0,06","0,06","0,22","<0,10","<0,08","5,48",Y,G,R
